id,director,actor1,actor2,actor3,genres,keywords,title,comb
637792,joshwebber,cameronbright,paulajaiparker,parkermckennaposey,Drama Thriller,,conundrum: secrets among friends,Drama Thriller  cameronbright paulajaiparker parkermckennaposey joshwebber
338952,davidyates,eddieredmayne,katherinewaterston,danfogler,Fantasy Adventure Action,"paris, fr new york c witch magic school of witchcraft sequel 1920s good versus evil",fantastic beasts: the crimes of grindelwald,"Fantasy Adventure Action paris, fr new york c witch magic school of witchcraft sequel 1920s good versus evil eddieredmayne katherinewaterston danfogler davidyates"
401469,stevemcqueen,violadavis,michellerodriguez,elizabethdebicki,Crime Thriller,polit politician remak flashback heist betray money,widows,Crime Thriller polit politician remak flashback heist betray money violadavis michellerodriguez elizabethdebicki stevemcqueen
490132,peterfarrelly,viggomortensen,mahershalaali,lindacardellini,Drama Comedy,friendship road trip racism lgbt road movi 1960s,green book,Drama Comedy friendship road trip racism lgbt road movi 1960s viggomortensen mahershalaali lindacardellini peterfarrelly
491418,seananders,markwahlberg,rosebyrne,allynrachel,Comedy,court cas based on true stori parent amusement park lgbt,instant family,Comedy court cas based on true stori parent amusement park lgbt markwahlberg rosebyrne allynrachel seananders
404368,richmoore,johnc.reilly,sarahsilverman,galgadot,Family Animation Comedy Adventure,video gam cartoon sequel internet aftercreditssting duringcreditssting,ralph breaks the internet,Family Animation Comedy Adventure video gam cartoon sequel internet aftercreditssting duringcreditssting johnc.reilly sarahsilverman galgadot richmoore
480530,stevencaplejr.,michaelb.jordan,sylvesterstallone,tessathompson,Drama,"sport sequel rivalri los angeles, california box",creed ii,"Drama sport sequel rivalri los angeles, california box michaelb.jordan sylvesterstallone tessathompson stevencaplejr."
11886,wolfgangreitherman,brianbedford,philharris,andydevine,Animation Family,hero forest bear teacher,robin hood,Animation Family hero forest bear teacher brianbedford philharris andydevine wolfgangreitherman
426426,alfonsocuarón,yalitzaaparicio,marinadetavira,diegocortinaautrey,Drama,1970s family relationship,roma,Drama 1970s family relationship yalitzaaparicio marinadetavira diegocortinaautrey alfonsocuarón
375262,yorgoslanthimos,oliviacolman,emmastone,rachelweisz,Drama Comedy Thriller,queen rivalri lgbt cousin cousin relationship british monarchi,the favourite,Drama Comedy Thriller queen rivalri lgbt cousin cousin relationship british monarchi oliviacolman emmastone rachelweisz yorgoslanthimos
407436,andyserkis,rohanchand,christianbale,andyserkis,Adventure Drama,based on novel or book wolf bear coming of ag anthropomorph live action remak,mowgli: legend of the jungle,Adventure Drama based on novel or book wolf bear coming of ag anthropomorph live action remak rohanchand christianbale andyserkis andyserkis
434555,diederikvanrooijen,shaymitchell,greydamon,stanakatic,Horror Drama,rehabilit cop drug rehabilit hospit police offic,the possession of hannah grace,Horror Drama rehabilit cop drug rehabilit hospit police offic shaymitchell greydamon stanakatic diederikvanrooijen
461928,johnmcphail,ellahunt,sarahswire,malcolmcumming,Horror Comedy Fantasy,music remak apocalyps zombi zombie apocalyps christma,anna and the apocalypse,Horror Comedy Fantasy music remak apocalyps zombi zombie apocalyps christma ellahunt sarahswire malcolmcumming johnmcphail
517814,nadinelabaki,zainalrafeea,yordanosshifera,boluwatifetreasurebankole,Drama,poverti,capernaum,Drama poverti zainalrafeea yordanosshifera boluwatifetreasurebankole nadinelabaki
631842,m.nightshyamalan,jonathangroff,benaldridge,kristencui,Horror Mystery Thriller,based on novel or book apocalyps home invas,the cabin,Horror Mystery Thriller based on novel or book apocalyps home invas jonathangroff benaldridge kristencui m.nightshyamalan
457136,josierourke,saoirseronan,margotrobbie,jacklowden,Drama History,based on novel or book biographi cousin cousin relationship woman director british monarchi,mary queen of scots,Drama History based on novel or book biographi cousin cousin relationship woman director british monarchi saoirseronan margotrobbie jacklowden josierourke
492452,peterhedges,juliaroberts,lucashedges,courtneyb.vance,Drama,drug addict drug rehabilit christma mother son relationship,ben is back,Drama drug addict drug rehabilit christma mother son relationship juliaroberts lucashedges courtneyb.vance peterhedges
324857,rodneyrothman,shameikmoore,jakejohnson,haileesteinfeld,Action Adventure Animation Science Fiction,superhero based on com aftercreditssting,spider-man: into the spider-verse,Action Adventure Animation Science Fiction superhero based on com aftercreditssting shameikmoore jakejohnson haileesteinfeld rodneyrothman
428078,christianrivers,herahilmar,robertsheehan,hugoweaving,Adventure Science Fiction,based on novel or book post-apocalyptic futur dystopia reveng based on young adult novel,mortal engines,Adventure Science Fiction based on novel or book post-apocalyptic futur dystopia reveng based on young adult novel herahilmar robertsheehan hugoweaving christianrivers
504172,clinteastwood,clinteastwood,bradleycooper,laurencefishburne,Crime Drama Thriller,"mexico based on true stori drug cartel based on magazine, newspaper or articl",the mule,"Crime Drama Thriller mexico based on true stori drug cartel based on magazine, newspaper or articl clinteastwood bradleycooper laurencefishburne clinteastwood"
465914,barryjenkins,kikilayne,stephanjames,reginaking,Romance Drama,"new york c based on novel or book 1970s romanc flashback lawyer harlem, new york c",if beale street could talk,"Romance Drama new york c based on novel or book 1970s romanc flashback lawyer harlem, new york c kikilayne stephanjames reginaking barryjenkins"
400650,robmarshall,emilyblunt,benwhishaw,emilymortimer,Fantasy Family Comedy,"london, england based on novel or book nanni magic music sequel family relationship female protagonist famili live action and anim",mary poppins returns,"Fantasy Family Comedy london, england based on novel or book nanni magic music sequel family relationship female protagonist famili live action and anim emilyblunt benwhishaw emilymortimer robmarshall"
297802,jameswan,jasonmomoa,amberheard,willemdafoe,Action Adventure Fantasy,hero superhero based on com shark duringcreditssting,aquaman,Action Adventure Fantasy hero superhero based on com shark duringcreditssting jasonmomoa amberheard willemdafoe jameswan
424783,travisknight,haileesteinfeld,johncena,jorgelendeborgjr.,Action Adventure Science Fiction,technolog based on toy robot spin off 1980s,bumblebee,Action Adventure Science Fiction technolog based on toy robot spin off 1980s haileesteinfeld johncena jorgelendeborgjr. travisknight
351044,robertzemeckis,stevecarell,lesliemann,merrittwever,Comedy Drama Fantasy,coma rehabilit based on true stori semi-biograph,welcome to marwen,Comedy Drama Fantasy coma rehabilit based on true stori semi-biograph stevecarell lesliemann merrittwever robertzemeckis
503616,petersegal,jenniferlopez,vanessahudgens,leahremini,Romance Comedy,mother second ch facebook,second act,Romance Comedy mother second ch facebook jenniferlopez vanessahudgens leahremini petersegal
66836,jackkinney,pintocolvig,rhodawilliams,,Animation,cartoon,cold war,
426563,etancohen,willferrell,johnc.reilly,rebeccahall,Mystery Adventure Comedy Crime,sherlock holm,holmes & watson,Mystery Adventure Comedy Crime sherlock holm willferrell johnc.reilly rebeccahall etancohen
82,michaelmann,colinfarrell,jamiefoxx,gongli,Action Crime Thriller,florida undercov remak drug deal police detect police investig action hero,vice,Action Crime Thriller florida undercov remak drug deal police detect police investig action hero colinfarrell jamiefoxx gongli michaelmann
339380,mimileder,felicityjones,armiehammer,justintheroux,Drama History,1970s biographi based on true stori lawyer woman director 1960s,on the basis of sex,Drama History 1970s biographi based on true stori lawyer woman director 1960s felicityjones armiehammer justintheroux mimileder
1040330,[],,,,Documentary,,destroyer,
569547,davidslade,fionnwhitehead,craigparkinson,alicelowe,Science Fiction Mystery Drama Thriller TV Movie,video gam technolog,black mirror: bandersnatch,Science Fiction Mystery Drama Thriller TV Movie video gam technolog fionnwhitehead craigparkinson alicelowe davidslade
