id,director,actor1,actor2,actor3,genres,keywords,title,comb
787310,jamescullenbressack,chadmichaelmurray,swentemmel,brucewillis,Action Thriller Crime,,survive the game,Action Thriller Crime  chadmichaelmurray swentemmel brucewillis jamescullenbressack
610253,davidgordongreen,jamieleecurtis,judygreer,andimatichak,Horror Thriller,halloween vigilant sequel murder serial kil hospit slasher murder murder spre,halloween kills,Horror Thriller halloween vigilant sequel murder serial kil hospit slasher murder murder spre jamieleecurtis judygreer andimatichak davidgordongreen
617653,ridleyscott,mattdamon,adamdriver,jodiecomer,Action Drama History,based on novel or book based on true stori,the last duel,Action Drama History based on novel or book based on true stori mattdamon adamdriver jodiecomer ridleyscott
452019,johnridley,leslieodomjr.,freidapinto,cynthiaerivo,Science Fiction Romance,time travel,needle in a timestack,Science Fiction Romance time travel leslieodomjr. freidapinto cynthiaerivo johnridley
536208,justincorsbie,michaeldorman,sophiabush,rza,Romance Music Drama Thriller,love stori,hard luck love song,Romance Music Drama Thriller love stori michaeldorman sophiabush rza justincorsbie
795613,rachelfleit,selmablair,,,Documentary,,"introducing, selma blair",
543836,toddhaynes,loureed,johncale,sterlingmorrison,Documentary Music,,the velvet underground,Documentary Music  loureed johncale sterlingmorrison toddhaynes
669671,adamrandall,jorgelendeborgjr.,debbyryan,lucyfry,Horror Thriller Action,college stud,night teeth,Horror Thriller Action college stud jorgelendeborgjr. debbyryan lucyfry adamrandall
438631,denisvilleneuve,timothéechalamet,rebeccaferguson,oscarisaac,Science Fiction Adventure,propheci based on novel or book futur dystopia hallucinogen remak reveng space betray treason creatur mother son relationship stereoscop non-traditional cast,dune,Science Fiction Adventure propheci based on novel or book futur dystopia hallucinogen remak reveng space betray treason creatur mother son relationship stereoscop non-traditional cast timothéechalamet rebeccaferguson oscarisaac denisvilleneuve
482321,sarahsmith,zachgalifianakis,jackdylangrazer,edhelms,Animation Science Fiction Family Comedy,famili,ron's gone wrong,Animation Science Fiction Family Comedy famili zachgalifianakis jackdylangrazer edhelms sarahsmith
542178,wesanderson,beniciodeltoro,adrienbrody,tildaswinton,Comedy Drama Romance,poison 1970s artist antholog murder chef father son relationship,the french dispatch,Comedy Drama Romance poison 1970s artist antholog murder chef father son relationship beniciodeltoro adrienbrody tildaswinton wesanderson
618162,jeymessamuel,jonathanmajors,idriselba,reginaking,Western,prison reveng bank robberi cowboy,the harder they fall,Western prison reveng bank robberi cowboy jonathanmajors idriselba reginaking jeymessamuel
617762,willsharpe,benedictcumberbatch,clairefoy,andreariseborough,Drama History Comedy,,the electrical life of louis wain,Drama History Comedy  benedictcumberbatch clairefoy andreariseborough willsharpe
583081,agataalexander,alexpettyfer,aliceeve,annabelmullion,Science Fiction,,warning,Science Fiction  alexpettyfer aliceeve annabelmullion agataalexander
541524,rebeccahall,tessathompson,ruthnegga,andréholland,Drama,new york c based on novel or book racism black and whit woman director 1920s,passing,Drama new york c based on novel or book racism black and whit woman director 1920s tessathompson ruthnegga andréholland rebeccahall
864873,mattangel,katesiegel,jasono'mara,duléhill,Thriller Drama Horror,,hypnotic,Thriller Drama Horror  katesiegel jasono'mara duléhill mattangel
516329,scottcooper,kerirussell,jesseplemons,jeremythomas,Drama Horror Mystery,native american creatur based on short stori myth,antlers,Drama Horror Mystery native american creatur based on short stori myth kerirussell jesseplemons jeremythomas scottcooper
796499,matthiasschweighöfer,matthiasschweighöfer,nathalieemmanuel,rubyo.fee,Crime Comedy,interpol prequel zombi safecrack bank tel,army of thieves,Crime Comedy interpol prequel zombi safecrack bank tel matthiasschweighöfer nathalieemmanuel rubyo.fee matthiasschweighöfer
714195,amykoppelman,amandaseyfried,finnwittrock,brittrobertson,Drama,,a mouthful of air,Drama  amandaseyfried finnwittrock brittrobertson amykoppelman
473021,joannahogg,honorswintonbyrne,richardayoade,tildaswinton,Drama,sequel film in film filmmak woman director 1980s mother daughter relationship,the souvenir part ii,Drama sequel film in film filmmak woman director 1980s mother daughter relationship honorswintonbyrne richardayoade tildaswinton joannahogg
609972,williameubank,emilybader,arinotartomasso,alexashaeniziak,Horror Mystery Thriller,sequel demonic possess ghost,paranormal activity: next of kin,Horror Mystery Thriller sequel demonic possess ghost emilybader arinotartomasso alexashaeniziak williameubank
795522,philipgelatt,richarde.grant,lucylawless,pattonoswalt,Animation Fantasy Action,,the spine of night,Animation Fantasy Action  richarde.grant lucylawless pattonoswalt philipgelatt
91550,geoffreyfletcher,saoirseronan,alexisbledel,jamesgandolfini,Thriller Crime Drama Action Comedy,assassin hitman teenage girl,violet,Thriller Crime Drama Action Comedy assassin hitman teenage girl saoirseronan alexisbledel jamesgandolfini geoffreyfletcher
647581,michaelmailer,michaelshannon,alexanderludwig,charlesmelton,Drama,,heart of champions,Drama  michaelshannon alexanderludwig charlesmelton michaelmailer
524434,chloézhao,gemmachan,richardmadden,angelinajolie,Science Fiction Action Adventure,supernatur superhero based on com alien marvel cinematic universe (mcu) sign languag,eternals,Science Fiction Action Adventure supernatur superhero based on com alien marvel cinematic universe (mcu) sign languag gemmachan richardmadden angelinajolie chloézhao
512195,rawsonmarshallthurber,dwaynejohnson,ryanreynolds,galgadot,Action Comedy Crime Thriller,fbi interpol heist,red notice,Action Comedy Crime Thriller fbi interpol heist dwaynejohnson ryanreynolds galgadot rawsonmarshallthurber
522402,miguelsapochnik,tomhanks,caleblandryjones,oscaravila,Science Fiction Drama Adventure,robot journey post-apocalypt,finch,Science Fiction Drama Adventure robot journey post-apocalypt tomhanks caleblandryjones oscaravila miguelsapochnik
716612,pablolarraín,kristenstewart,jackfarthing,sallyhawkins,Drama,royal famili biographi marriage crisi princess based on true stori christma 1990s body horror,spencer,Drama royal famili biographi marriage crisi princess based on true stori christma 1990s body horror kristenstewart jackfarthing sallyhawkins pablolarraín
1027385,seanmcnamara,jonathanrhysmeyers,willsasso,jonvoight,Thriller Horror,,dangerous,Thriller Horror  jonathanrhysmeyers willsasso jonvoight seanmcnamara
734265,hernánjiménez,ninadobrev,jimmyo.yang,darrenbarnet,Comedy Romance,christma,love hard,Comedy Romance christma ninadobrev jimmyo.yang darrenbarnet hernánjiménez
749645,jimcummings,jimcummings,virginianewcomb,pjmccabe,Thriller Horror Comedy,satir mysteri,the beta test,Thriller Horror Comedy satir mysteri jimcummings virginianewcomb pjmccabe jimcummings
585245,waltbecker,darbycamp,jackwhitehall,izaacwang,Family Adventure Comedy Fantasy,based on novel or book pet,clifford the big red dog,Family Adventure Comedy Fantasy based on novel or book pet darbycamp jackwhitehall izaacwang waltbecker
537116,lin-manuelmiranda,andrewgarfield,alexandrashipp,robindejesús,Drama Music,new york c artist music based on true stori based on play or mus sing 1990s portrait of an artist,"tick, tick... boom!",Drama Music new york c artist music based on true stori based on play or mus sing 1990s portrait of an artist andrewgarfield alexandrashipp robindejesús lin-manuelmiranda
654974,danmazer,elliekemper,robdelaney,archieyates,Comedy Crime Family,holiday christmas spirit christma,home sweet home alone,Comedy Crime Family holiday christmas spirit christma elliekemper robdelaney archieyates danmazer
763164,edwarddrake,nealmcdonough,brucewillis,coreylarge,Action Thriller Science Fiction,prison land min decapitated head near futur,apex,Action Thriller Science Fiction prison land min decapitated head near futur nealmcdonough brucewillis coreylarge edwarddrake
600583,janecampion,benedictcumberbatch,kirstendunst,jesseplemons,Drama Western,based on novel or book husband wife relationship erotic widow marriag bulli sexual tens alcohol cowboy lgbt mentor protégé relationship woman director drunken 1920s mother son relationship brother brother relationship toxic masculin gay,the power of the dog,Drama Western based on novel or book husband wife relationship erotic widow marriag bulli sexual tens alcohol cowboy lgbt mentor protégé relationship woman director drunken 1920s mother son relationship brother brother relationship toxic masculin gay benedictcumberbatch kirstendunst jesseplemons janecampion
718633,halleberry,halleberry,adancanto,sheilaatim,Drama,sport woman director,bruised,Drama sport woman director halleberry adancanto sheilaatim halleberry
785533,mikerohl,vanessahudgens,sampalladio,nicksagar,Romance Comedy,royal famili sequel christma,the princess switch 3: romancing the star,Romance Comedy royal famili sequel christma vanessahudgens sampalladio nicksagar mikerohl
425909,jasonreitman,carriecoon,finnwolfhard,mckennagrace,Fantasy Comedy Adventure,small town afterlif sequel ghost aftercreditssting duringcreditssting,ghostbusters: afterlife,Fantasy Comedy Adventure small town afterlif sequel ghost aftercreditssting duringcreditssting carriecoon finnwolfhard mckennagrace jasonreitman
614917,reinaldomarcusgreen,willsmith,aunjanueellis,saniyyasidney,Drama History,father based on true stori famili,king richard,Drama History father based on true stori famili willsmith aunjanueellis saniyyasidney reinaldomarcusgreen
664236,davidsilverman,adamdevine,rachelbloom,zaziebeetz,Animation Comedy Family Adventure,time travel,extinct,Animation Comedy Family Adventure time travel adamdevine rachelbloom zaziebeetz davidsilverman
632617,mikemills,joaquinphoenix,woodynorman,gabyhoffmann,Drama,"new york c new orleans, louisiana los angeles, california black and whit motherhood",c'mon c'mon,"Drama new york c new orleans, louisiana los angeles, california black and whit motherhood joaquinphoenix woodynorman gabyhoffmann mikemills"
765869,caseytebo,devonsawa,ivanabaquero,ryanlee,Horror Comedy Science Fiction,monster thanksgiv alien life-form zombi parasit christma,black friday,Horror Comedy Science Fiction monster thanksgiv alien life-form zombi parasit christma devonsawa ivanabaquero ryanlee caseytebo
762433,abelferrara,ethanhawke,cristinachiriac,philneilson,War Thriller Drama Mystery,pandem,zeros and ones,War Thriller Drama Mystery pandem ethanhawke cristinachiriac philneilson abelferrara
437518,brianpatrickbutler,nickyoung,alexandraslade,michaelc.burgess,Comedy Science Fiction Horror,corrupt isol bunker nightmar theater play post-apocalyptic futur hallucinogen horror satir film in film dark comedi end of the world based on play or mus social satir apocalyps zombi black and whit filmmak survival horror nonlinear timelin militari future war anti war zombie apocalyps neo-noir one loc two-hand body horror post-apocalypt,friend of the world,Comedy Science Fiction Horror corrupt isol bunker nightmar theater play post-apocalyptic futur hallucinogen horror satir film in film dark comedi end of the world based on play or mus social satir apocalyps zombi black and whit filmmak survival horror nonlinear timelin militari future war anti war zombie apocalyps neo-noir one loc two-hand body horror post-apocalypt nickyoung alexandraslade michaelc.burgess brianpatrickbutler
568124,byronhoward,stephaniebeatriz,maríaceciliabotero,johnleguizamo,Animation Comedy Family Fantasy,magic music forest supernatur family relationship teenage girl female protagonist family conflict colombia,encanto,Animation Comedy Family Fantasy magic music forest supernatur family relationship teenage girl female protagonist family conflict colombia stephaniebeatriz maríaceciliabotero johnleguizamo byronhoward
644495,ridleyscott,ladygaga,adamdriver,jaredleto,Drama Crime History,biographi marriage crisi fashion design murder fashion,house of gucci,Drama Crime History biographi marriage crisi fashion design murder fashion ladygaga adamdriver jaredleto ridleyscott
645886,norafingscheidt,sandrabullock,violadavis,vincentd'onofrio,Drama Crime,,the unforgivable,Drama Crime  sandrabullock violadavis vincentd'onofrio norafingscheidt
460458,johannesroberts,kayascodelario,hannahjohn-kamen,robbieamell,Horror Science Fiction Action,orphanag zombi police st based on video gam reboot duringcreditssting lockdown 1990s secret experi,resident evil: welcome to raccoon city,Horror Science Fiction Action orphanag zombi police st based on video gam reboot duringcreditssting lockdown 1990s secret experi kayascodelario hannahjohn-kamen robbieamell johannesroberts
802217,michaeldowse,neilpatrickharris,winslowfegley,sophiareid-gantzert,Family Comedy,holiday video gam christma 1980s,8-bit christmas,Family Comedy holiday video gam christma 1980s neilpatrickharris winslowfegley sophiareid-gantzert michaeldowse
588367,stephenkaram,richardjenkins,jaynehoudyshell,stevenyeun,Drama,holiday new york c thanksgiv based on play or mus famili family tens,the humans,Drama holiday new york c thanksgiv based on play or mus famili family tens richardjenkins jaynehoudyshell stevenyeun stephenkaram
874299,treyparker,treyparker,mattstone,aprilstewart,Animation Comedy TV Movie,futur pandem covid-19,south park: post covid,Animation Comedy TV Movie futur pandem covid-19 treyparker mattstone aprilstewart treyparker
718032,paulthomasanderson,alanahaim,cooperhoffman,seanpenn,Drama Comedy,1970s high school love coming of ag young lov teenag,licorice pizza,Drama Comedy 1970s high school love coming of ag young lov teenag alanahaim cooperhoffman seanpenn paulthomasanderson
810873,michaelmayer,michaelurie,philemonchambers,lukemacfarlane,Romance Comedy Drama,holiday lgbt christma gay,single all the way,Romance Comedy Drama holiday lgbt christma gay michaelurie philemonchambers lukemacfarlane michaelmayer
770254,harrycripps,islafisher,timminchin,ericbana,Animation Family Adventure Comedy,,back to the outback,Animation Family Adventure Comedy  islafisher timminchin ericbana harrycripps
897192,lukecormican,bradynoon,hunterdillon,ethanwilliamchildress,Animation Comedy Family,based on novel or book sequel,diary of a wimpy kid,Animation Comedy Family based on novel or book sequel bradynoon hunterdillon ethanwilliamchildress lukecormican
728526,michaelpearce,rizahmed,octaviaspencer,lucian-rivermiragechauhan,Science Fiction Mystery Thriller Drama,alien alien invas,encounter,Science Fiction Mystery Thriller Drama alien alien invas rizahmed octaviaspencer lucian-rivermiragechauhan michaelpearce
32471,valerieweiss,gemmabrookeallen,juliebowen,nickthune,Comedy Family,,mixtape,Comedy Family  gemmabrookeallen juliebowen nickthune valerieweiss
718949,jaredcohn,patrickmuldoon,brucewillis,matthewmarsden,Action Thriller,,deadlock,Action Thriller  patrickmuldoon brucewillis matthewmarsden jaredcohn
511809,stevenspielberg,anselelgort,rachelzegler,arianadebose,Drama Romance Crime,new york c danc danc music remak based on play or mus racism young lov broadway mus 1950s,west side story,Drama Romance Crime new york c danc danc music remak based on play or mus racism young lov broadway mus 1950s anselelgort rachelzegler arianadebose stevenspielberg
646380,adammckay,jenniferlawrence,leonardodicaprio,merylstreep,Comedy Science Fiction,artificial intellig global warm satir end of the world social satir aftercreditssting duringcreditssting,don't look up,Comedy Science Fiction artificial intellig global warm satir end of the world social satir aftercreditssting duringcreditssting jenniferlawrence leonardodicaprio merylstreep adammckay
823425,ricromanwaugh,stephanjames,j.k.simmons,alexanderludwig,Drama,american footbal sport,national champions,Drama american footbal sport stephanjames j.k.simmons alexanderludwig ricromanwaugh
517088,aaronsorkin,nicolekidman,javierbardem,j.k.simmons,Drama History,biographi marriag based on true stori hollywood 1950s,being the ricardos,Drama History biographi marriag based on true stori hollywood 1950s nicolekidman javierbardem j.k.simmons aaronsorkin
763329,seanbaker,simonrex,suzannason,breeelrod,Comedy Drama,,red rocket,Comedy Drama  simonrex suzannason breeelrod seanbaker
603661,peterhutchings,lucyhale,austinstowell,yashajackson,Romance Comedy,based on novel or book,the hating game,Romance Comedy based on novel or book lucyhale austinstowell yashajackson peterhutchings
598331,hamishgrieve,willarnett,geraldineviswanathan,stephena.smith,Animation Family Comedy,monster based on com kaiju,rumble,Animation Family Comedy monster based on com kaiju willarnett geraldineviswanathan stephena.smith hamishgrieve
874300,treyparker,treyparker,mattstone,aprilstewart,Animation Comedy TV Movie,time travel pandem covid-19,south park: post covid: the return of covid,Animation Comedy TV Movie time travel pandem covid-19 treyparker mattstone aprilstewart treyparker
634649,jonwatts,tomholland,zendaya,benedictcumberbatch,Action Adventure Science Fiction,new york c loss of loved on hero magic villain vigilant sequel superhero superhero team aftercreditssting duringcreditssting marvel cinematic universe (mcu) superhero teamup,spider-man: no way home,Action Adventure Science Fiction new york c loss of loved on hero magic villain vigilant sequel superhero superhero team aftercreditssting duringcreditssting marvel cinematic universe (mcu) superhero teamup tomholland zendaya benedictcumberbatch jonwatts
597208,guillermodeltoro,bradleycooper,rooneymara,cateblanchett,Crime Drama Thriller,love triangl based on novel or book infidel carniv supernatur murder mysteri alcohol neo-noir,nightmare alley,Crime Drama Thriller love triangl based on novel or book infidel carniv supernatur murder mysteri alcohol neo-noir bradleycooper rooneymara cateblanchett guillermodeltoro
554230,maggiegyllenhaal,oliviacolman,jessiebuckley,dakotajohnson,Drama,mother based on novel or book beach greec daughter vacat motherhood woman director,the lost daughter,Drama mother based on novel or book beach greec daughter vacat motherhood woman director oliviacolman jessiebuckley dakotajohnson maggiegyllenhaal
765245,benjamincleary,mahershalaali,naomieharris,awkwafina,Drama Science Fiction,futur afterlif implanted memori replica,swan song,Drama Science Fiction futur afterlif implanted memori replica mahershalaali naomieharris awkwafina benjamincleary
727293,georgeclooney,tyesheridan,benaffleck,danielranieri,Drama,,the tender bar,Drama  tyesheridan benaffleck danielranieri georgeclooney
739413,mattsontomlin,chloëgracemoretz,algeesmith,raúlcastillo,Science Fiction Thriller,artificial intellig mother android killer robot dystopia robot,mother/android,Science Fiction Thriller artificial intellig mother android killer robot dystopia robot chloëgracemoretz algeesmith raúlcastillo mattsontomlin
883502,joshsternfeld,chadmichaelmurray,brucewillis,jessemetcalfe,Action Thriller Crime,mysteri,fortress,Action Thriller Crime mysteri chadmichaelmurray brucewillis jessemetcalfe joshsternfeld
438695,garthjennings,matthewmcconaughey,reesewitherspoon,scarlettjohansson,Animation Adventure Comedy,sing anim,sing 2,Animation Adventure Comedy sing anim matthewmcconaughey reesewitherspoon scarlettjohansson garthjennings
624860,lanawachowski,keanureeves,carrie-annemoss,yahyaabdul-mateenii,Science Fiction Action Adventure,artificial intellig man vs machin propheci futur virtual r dystopia aftercreditssting woman director,the matrix resurrections,Science Fiction Action Adventure artificial intellig man vs machin propheci futur virtual r dystopia aftercreditssting woman director keanureeves carrie-annemoss yahyaabdul-mateenii lanawachowski
476669,matthewvaughn,ralphfiennes,harrisdickinson,gemmaarterton,Action Adventure Thriller War Mystery,"london, england spi based on com world domin 1910s",the king's man,"Action Adventure Thriller War Mystery london, england spi based on com world domin 1910s ralphfiennes harrisdickinson gemmaarterton matthewvaughn"
591538,joelcoen,denzelwashington,francesmcdormand,coreyhawkins,Drama War,husband wife relationship based on play or mus treason black and whit non-traditional cast,the tragedy of macbeth,Drama War husband wife relationship based on play or mus treason black and whit non-traditional cast denzelwashington francesmcdormand coreyhawkins joelcoen
501841,denzelwashington,chantéadams,michaelb.jordan,jalonchristian,Drama Romance,,a journal for jordan,Drama Romance  chantéadams michaelb.jordan jalonchristian denzelwashington
673309,jonerwin,zacharylevi,annapaquin,haydenzaller,Drama,"american footbal biographi los angeles, california aftercreditssting",american underdog,"Drama american footbal biographi los angeles, california aftercreditssting zacharylevi annapaquin haydenzaller jonerwin"
511819,apichatpongweerasethakul,tildaswinton,agnesbrekke,danielgiménezcacho,Drama Science Fiction Mystery,colombia,memoria,Drama Science Fiction Mystery colombia tildaswinton agnesbrekke danielgiménezcacho apichatpongweerasethakul
647808,catherinetate,mathewhorne,katherineparkinson,nikywardley,Comedy,danc danc hors road trip flashback family relationship female protagonist ireland woman director drunken 1950s origin stori grandmother grandson relationship based on tv seri,,Comedy danc danc hors road trip flashback family relationship female protagonist ireland woman director drunken 1950s origin stori grandmother grandson relationship based on tv seri mathewhorne katherineparkinson nikywardley catherinetate
