id,director,actor1,actor2,actor3,genres,keywords,title,comb
10954,gérardcorbiau,stefanodionisi,enricoloverso,elsazylberstein,History Drama,brother brother relationship opera biographi dresden opera sing,farinelli,History Drama brother brother relationship opera biographi dresden opera sing stefanodionisi enricoloverso elsazylberstein gérardcorbiau
47867,marklewis,tedmanson,afemoomilami,,Drama Family Fantasy,country mus,gordy,
43475,artclokey,,,,Fantasy Animation Science Fiction Family,,gumby: the movie,
72031,charlesburnett,icecube,loripetty,erichanderson,Drama Action Thriller Crime,,the glass shield,Drama Action Thriller Crime  icecube loripetty erichanderson charlesburnett
14275,stevejames,williamgates,arthuragee,stevejames,Documentary,chicago sports team ghetto narrat colleg sport basketbal high school sport independent film inner c high school stud,hoop dreams,Documentary chicago sports team ghetto narrat colleg sport basketbal high school sport independent film inner c high school stud williamgates arthuragee stevejames stevejames
1024,peterjackson,melanielynskey,katewinslet,sarahpeirse,Drama Fantasy,mother sex secret obsess literatur nuditi fantasi passion love friend murder independent film lesbian true relationship,heavenly creatures,Drama Fantasy mother sex secret obsess literatur nuditi fantasi passion love friend murder independent film lesbian true relationship melanielynskey katewinslet sarahpeirse peterjackson
17207,randallmiller,sinbad,philhartman,jeffreyjones,Comedy Family,,houseguest,Comedy Family  sinbad philhartman jeffreyjones randallmiller
13701,bernardrose,garyoldman,jeroenkrabbé,isabellarossellini,Drama Music Romance,deaf sister-in-law character studi uncle nephew relationship,immortal beloved,Drama Music Romance deaf sister-in-law character studi uncle nephew relationship garyoldman jeroenkrabbé isabellarossellini bernardrose
14819,stevenbrill,benstiller,aaronschwartz,kenanthompson,Comedy Family Drama,overweight summer camp,heavyweights,Comedy Family Drama overweight summer camp benstiller aaronschwartz kenanthompson stevenbrill
32631,j.f.lawton,christopherlambert,johnlone,joanchen,Action Thriller,,the hunted,Action Thriller  christopherlambert johnlone joanchen j.f.lawton
11777,fredschepisi,timrobbins,megryan,waltermatthau,Comedy Drama Romance,wedding vow mathematician car mechan comet albert einstein halley's comet,i.q.,Comedy Drama Romance wedding vow mathematician car mechan comet albert einstein halley's comet timrobbins megryan waltermatthau fredschepisi
628,neiljordan,bradpitt,tomcruise,kirstendunst,Horror Romance,pari san francisco vampir plantat bite fang vamp,interview with the vampire,Horror Romance pari san francisco vampir plantat bite fang vamp bradpitt tomcruise kirstendunst neiljordan
87729,jamesivory,nicknolte,gretascacchi,thandienewton,Drama Romance,franc revolut biographi presid histori,jefferson in paris,Drama Romance franc revolut biographi presid histori nicknolte gretascacchi thandienewton jamesivory
18713,jamesmelkonian,johng.brennan,kamalahmed,alanarkin,Comedy Crime,new york gangster,the jerky boys,Comedy Crime new york gangster johng.brennan kamalahmed alanarkin jamesmelkonian
6280,ivanreitman,arnoldschwarzenegger,dannydevito,emmathompson,Comedy Family Romance,babi medicin media pregnanc scientist scienc,junior,Comedy Family Romance babi medicin media pregnanc scientist scienc arnoldschwarzenegger dannydevito emmathompson ivanreitman
9061,arneglimcher,seanconnery,laurencefishburne,blairunderwood,Action Drama Mystery Thriller,rape black peopl florida professor harvard univers innoc reveng suspens,just cause,Action Drama Mystery Thriller rape black peopl florida professor harvard univers innoc reveng suspens seanconnery laurencefishburne blairunderwood arneglimcher
37108,michaelgottlieb,thomasiannicholas,jossackland,artmalik,Adventure Fantasy Comedy Science Fiction Family,time travel kid medieval tim,a kid in king arthur's court,Adventure Fantasy Comedy Science Fiction Family time travel kid medieval tim thomasiannicholas jossackland artmalik michaelgottlieb
6071,barbetschroeder,davidcaruso,samuell.jackson,nicolascage,Action Crime Drama Thriller,hoodlum,kiss of death,Action Crime Drama Thriller hoodlum davidcaruso samuell.jackson nicolascage barbetschroeder
11,georgelucas,markhamill,harrisonford,carriefisher,Adventure Action Science Fiction,android galaxi hermit death star lightsab jedi rescue miss rebellion planet smuggler the forc space opera galactic war stormtroop totalitarian,star wars,Adventure Action Science Fiction android galaxi hermit death star lightsab jedi rescue miss rebellion planet smuggler the forc space opera galactic war stormtroop totalitarian markhamill harrisonford carriefisher georgelucas
9587,gillianarmstrong,winonaryder,gabrielbyrne,trinialvarado,Drama Romance,depress mother daughter relationship pregnant desir woman director,little women,Drama Romance depress mother daughter relationship pregnant desir woman director winonaryder gabrielbyrne trinialvarado gillianarmstrong
19101,alfonsocuarón,lieselmatthews,eleanorbron,liamcunningham,Drama Family Fantasy,based on novel servant private school female friendship boarding school british school little girl orphan india rich poor father daughter relationship schoolgirl presumed dead attic imagin fantasy lif,a little princess,Drama Family Fantasy based on novel servant private school female friendship boarding school british school little girl orphan india rich poor father daughter relationship schoolgirl presumed dead attic imagin fantasy lif lieselmatthews eleanorbron liamcunningham alfonsocuarón
49980,kenloach,crissyrock,vladimirvega,sandielavelle,Drama,love children famili social servic,ladybird ladybird,Drama love children famili social servic crissyrock vladimirvega sandielavelle kenloach
17961,claudechabrol,emmanuellebéart,françoiscluzet,nathaliecardone,Crime Drama,,l'enfer,Crime Drama  emmanuellebéart françoiscluzet nathaliecardone claudechabrol
18183,alfonsoaráu,marcoleonardi,lumicavazos,reginatorné,Drama Romance,chocol jealousi sister sister relationship cook mexican revolut marriag wed single moth recip magic r new mexican cinema,like water for chocolate,Drama Romance chocol jealousi sister sister relationship cook mexican revolut marriag wed single moth recip magic r new mexican cinema marcoleonardi lumicavazos reginatorné alfonsoaráu
4476,edwardzwick,bradpitt,anthonyhopkins,aidanquinn,Adventure Drama Romance War,brother brother relationship montana based on novel world war i journey round the world,legends of the fall,Adventure Drama Romance War brother brother relationship montana based on novel world war i journey round the world bradpitt anthonyhopkins aidanquinn edwardzwick
11008,nickcastle,damonwayans,orlandobrown,michaelironside,Adventure Comedy Family,headquart military bas military servic base major military spoof instructor,major payne,Adventure Comedy Family headquart military bas military servic base major military spoof instructor damonwayans orlandobrown michaelironside nickcastle
47504,jamesgray,edwardfurlong,timroth,moirakelly,Action Drama,russian mafia dysfunctional famili brother,little odessa,Action Drama russian mafia dysfunctional famili brother edwardfurlong timroth moirakelly jamesgray
32325,allisonanders,angelaviles,seidylópez,jacobvargas,Crime Drama,east los angel gang los angel poverti gang memb hispan mexican american girl gang woman director cholo,mi vida loca,Crime Drama east los angel gang los angel poverti gang memb hispan mexican american girl gang woman director cholo angelaviles seidylópez jacobvargas allisonanders
43742,glenngordoncaron,warrenbeatty,annettebening,katharinehepburn,Drama Romance,cruis disabl empire state build accid,love affair,Drama Romance cruis disabl empire state build accid warrenbeatty annettebening katharinehepburn glenngordoncaron
28313,stephengyllenhaal,jessicalange,halleberry,davidstrathairn,Drama,mother child abus single par based on novel smoke babi social work drug addict adopt liber social work self-abandon court cas custody battl son looking for  birth par surrogate moth racist interracial relationship extramarital affair,losing isaiah,Drama mother child abus single par based on novel smoke babi social work drug addict adopt liber social work self-abandon court cas custody battl son looking for  birth par surrogate moth racist interracial relationship extramarital affair jessicalange halleberry davidstrathairn stephengyllenhaal
11318,nicholashytner,nigelhawthorne,helenmirren,ianholm,Comedy Drama History,queen kingdom biographi victorian england psychopathi,the madness of king george,Comedy Drama History queen kingdom biographi victorian england psychopathi nigelhawthorne helenmirren ianholm nicholashytner
3036,kennethbranagh,robertdeniro,kennethbranagh,tomhulce,Drama Horror Science Fiction Romance,human experiment frankenstein remak,mary shelley's frankenstein,Drama Horror Science Fiction Romance human experiment frankenstein remak robertdeniro kennethbranagh tomhulce kennethbranagh
40490,jamesorr,farrahfawcett,chevychase,jonathantaylorthomas,Action Comedy Family,,man of the house,Action Comedy Family  farrahfawcett chevychase jonathantaylorthomas jamesorr
24070,noraephron,stevemartin,madelinekahn,robertklein,Comedy Drama Romance,holiday cross dress woman director christma,mixed nuts,Comedy Drama Romance holiday cross dress woman director christma stevemartin madelinekahn robertklein noraephron
8986,richardbenjamin,melaniegriffith,edharris,michaelpatrickcarter,Comedy Romance,prostitut tree hous red-light disctrict young peopl stripper make a match mob boss,milk money,Comedy Romance prostitut tree hous red-light disctrict young peopl stripper make a match mob boss melaniegriffith edharris michaelpatrickcarter richardbenjamin
10510,lesmayfield,richardattenborough,elizabethperkins,dylanmcdermott,Fantasy Drama Family,holiday competit new lov santa claus department stor miracl wish christma,miracle on 34th street,Fantasy Drama Family holiday competit new lov santa claus department stor miracl wish christma richardattenborough elizabethperkins dylanmcdermott lesmayfield
17402,davidfrankel,sarahjessicaparker,antoniobanderas,miafarrow,Comedy Romance,,miami rhapsody,Comedy Romance  sarahjessicaparker antoniobanderas miafarrow davidfrankel
38722,gregorynava,edwardjamesolmos,jimmysmits,esaimorales,Comedy Drama,immigr marriag independent film family relationship los angel famili death of wif,my family,Comedy Drama immigr marriag independent film family relationship los angel famili death of wif edwardjamesolmos jimmysmits esaimorales gregorynava
8438,marcrocco,christianslater,kevinbacon,garyoldman,Crime Drama,prison prison death row alcatraz lawyer courtroom murder tri 1940s mistreat,murder in the first,Crime Drama prison prison death row alcatraz lawyer courtroom murder tri 1940s mistreat christianslater kevinbacon garyoldman marcrocco
11593,robertbenton,paulnewman,brucewillis,melaniegriffith,Drama Comedy,retir drama,nobody's fool,Drama Comedy retir drama paulnewman brucewillis melaniegriffith robertbenton
1945,michaelapted,jodiefoster,liamneeson,natasharichardson,Drama Thriller,loss of moth loss of sist twin sist autism lake kaspar-hauser-syndrom feral child forest north carolina psychologist famili,nell,Drama Thriller loss of moth loss of sist twin sist autism lake kaspar-hauser-syndrom feral child forest north carolina psychologist famili jodiefoster liamneeson natasharichardson michaelapted
39310,nickgomez,sharroncorley,donaldfaison,christinebaranski,Crime Drama,new jersey polic brutal troubled teen,new jersey drive,Crime Drama new jersey polic brutal troubled teen sharroncorley donaldfaison christinebaranski nickgomez
56428,vadimjean,elizabethhurley,craigfairbrass,keithallen,Horror,suicid detect experi hallucin scientist drug killer,beyond bedlam,Horror suicid detect experi hallucin scientist drug killer elizabethhurley craigfairbrass keithallen vadimjean
131957,alanjacobs,laurasangiacomo,michaelo'keefe,paulrhys,Drama Romance,,nina takes a lover,Drama Romance  laurasangiacomo michaelo'keefe paulrhys alanjacobs
241,oliverstone,woodyharrelson,juliettelewis,robertdowneyjr.,Crime Thriller Drama,sadist journalist mass murd yellow press trauma daughter satir controversi controversi violenc abus,natural born killers,Crime Thriller Drama sadist journalist mass murd yellow press trauma daughter satir controversi controversi violenc abus woodyharrelson juliettelewis robertdowneyjr. oliverstone
9058,normanjewison,marisatomei,robertdowneyjr.,bonniehunt,Comedy Drama Romance,venic itali fortune tel soulmat cheat trip,only you,Comedy Drama Romance venic itali fortune tel soulmat cheat trip marisatomei robertdowneyjr. bonniehunt normanjewison
527,leetamahori,renaowen,temueramorrison,mamaengaroakerr-bell,Drama,individu slum suicid tattoo alcohol rape tradit loss of child indigen despair violent husband ghetto new zealand maori strong woman maori tradit funer approved school  crush independent film teacher youth gang domestic viol violenc rebellious youth alcohol abus incest unemploy,once were warriors,Drama individu slum suicid tattoo alcohol rape tradit loss of child indigen despair violent husband ghetto new zealand maori strong woman maori tradit funer approved school  crush independent film teacher youth gang domestic viol violenc rebellious youth alcohol abus incest unemploy renaowen temueramorrison mamaengaroakerr-bell leetamahori
18220,annegoursaud,alyssamilano,johnathonschaech,xanderberkeley,Drama Romance Thriller,sex obsess diari murder student lust art woman director erotic movi,poison ivy ii: lily,Drama Romance Thriller sex obsess diari murder student lust art woman director erotic movi alyssamilano johnathonschaech xanderberkeley annegoursaud
6950,wolfgangpetersen,dustinhoffman,renerusso,morganfreeman,Action Drama Science Fiction Thriller,river general research armi serum monkey epidem medical research,outbreak,Action Drama Science Fiction Thriller river general research armi serum monkey epidem medical research dustinhoffman renerusso morganfreeman wolfgangpetersen
101,lucbesson,jeanreno,natalieportman,garyoldman,Thriller Crime Drama,new york corrupt assassin police brut loss of famili s.w.a.t. immigr hitman train reveng murder loneli neighbor tragic lov cult film neo-noir,leon: the professional,Thriller Crime Drama new york corrupt assassin police brut loss of famili s.w.a.t. immigr hitman train reveng murder loneli neighbor tragic lov cult film neo-noir jeanreno natalieportman garyoldman lucbesson
63020,miranair,marisatomei,alfredmolina,anjelicahuston,Comedy Drama Romance,immigr independent film woman director political prison,the perez family,Comedy Drama Romance immigr independent film woman director political prison marisatomei alfredmolina anjelicahuston miranair
2307,joshuabrand,williambaldwin,johnleguizamo,эрикаэлениак,Comedy Drama Romance,jealousi teenage crush,a pyromaniac's love story,Comedy Drama Romance jealousi teenage crush williambaldwin johnleguizamo эрикаэлениак joshuabrand
680,quentintarantino,johntravolta,samuell.jackson,umathurman,Thriller Crime,transport brothel drug deal boxer massag stolen money crime boss dance contest junkyard ambiguous end briefcas redempt theft brutal,pulp fiction,Thriller Crime transport brothel drug deal boxer massag stolen money crime boss dance contest junkyard ambiguous end briefcas redempt theft brutal johntravolta samuell.jackson umathurman quentintarantino
40156,antoniabird,linusroache,tomwilkinson,robertcarlyle,Drama Romance,gay secret faith independent film conserv girl church united kingdom catholic priest crisis of faith woman director abus,priest,Drama Romance gay secret faith independent film conserv girl church united kingdom catholic priest crisis of faith woman director abus linusroache tomwilkinson robertcarlyle antoniabird
11450,robertredford,johnturturro,robmorrow,ralphfiennes,History Drama,televis tv show manipul manipulation of the media product plac investig tv rat lawyer,quiz show,History Drama televis tv show manipul manipulation of the media product plac investig tv rat lawyer johnturturro robmorrow ralphfiennes robertredford
30304,kayohatta,youkikudoh,akiratakayama,tamlyntomita,Drama History,hawaii arranged marriag cultural differ orphan older man younger woman relationship black and white scen,picture bride,Drama History hawaii arranged marriag cultural differ orphan older man younger woman relationship black and white scen youkikudoh akiratakayama tamlyntomita kayohatta
10452,patricechéreau,isabelleadjani,danielauteuil,jean-huguesanglade,Drama History,marriage of conveni royalti slaughter,queen margot,Drama History marriage of conveni royalti slaughter isabelleadjani danielauteuil jean-huguesanglade patricechéreau
12106,samraimi,sharonstone,genehackman,russellcrowe,Action Western,gunsling reveng prairi shootout pistol,the quick and the dead,Action Western gunsling reveng prairi shootout pistol sharonstone genehackman russellcrowe samraimi
161495,peteryates,peterfalk,d.b.sweeney,juliannemoore,Drama Comedy,grandfather grandson relationship roommat birthday funer vegetarian orphan deathb,roommates,Drama Comedy grandfather grandson relationship roommat birthday funer vegetarian orphan deathb peterfalk d.b.sweeney juliannemoore peteryates
3586,robertaltman,marcellomastroianni,sophialoren,jean-pierrecassel,Drama Comedy,pari hotel room suspicion of murd mannequin fashion photograph sandwich poodl report fashion,prêt-à-porter,Drama Comedy pari hotel room suspicion of murd mannequin fashion photograph sandwich poodl report fashion marcellomastroianni sophialoren jean-pierrecassel robertaltman
110,krzysztofkieślowski,irènejacob,jean-louistrintignant,jean-pierrelorit,Drama Mystery Romance,judg isol mannequin shadow travel dog,three colors: red,Drama Mystery Romance judg isol mannequin shadow travel dog irènejacob jean-louistrintignant jean-pierrelorit krzysztofkieślowski
108,krzysztofkieślowski,juliettebinoche,benoîtrégent,florencepernel,Drama Music Mystery,pari compos pain loss of husband,three colors: blue,Drama Music Mystery pari compos pain loss of husband juliettebinoche benoîtrégent florencepernel krzysztofkieślowski
109,krzysztofkieślowski,zbigniewzamachowski,juliedelpy,januszgajos,Comedy Drama Mystery,hairdress sexual frustr funer business man poland,three colors: white,Comedy Drama Mystery hairdress sexual frustr funer business man poland zbigniewzamachowski juliedelpy januszgajos krzysztofkieślowski
159185,heping,ningjing,wugang,,Drama,,"red firecracker, green firecracker",
28033,haroldramis,alfranken,laurasangiacomo,vincentd'onofrio,Comedy Drama,,stuart saves his family,Comedy Drama  alfranken laurasangiacomo vincentd'onofrio haroldramis
22586,richardrich,michellenicastro,jackpalance,howardmcgillin,Animation,princess,the swan princess,Animation princess michellenicastro jackpalance howardmcgillin richardrich
14334,johnsayles,jenicourtney,eileencolgan,micklally,Drama Family Fantasy,family relationship ireland seal,the secret of roan inish,Drama Family Fantasy family relationship ireland seal jenicourtney eileencolgan micklally johnsayles
2636,luisllosa,sylvesterstallone,sharonstone,jameswoods,Action Thriller,explos reveng explosives expert,the specialist,Action Thriller explos reveng explosives expert sylvesterstallone sharonstone jameswoods luisllosa
2164,rolandemmerich,kurtrussell,jamesspader,jayedavidson,Action Adventure Science Fiction,space travel teleport upris shot to death androgyni outer spac timebomb death of son nuclear weapon egyptian mytholog,stargate,Action Adventure Science Fiction space travel teleport upris shot to death androgyni outer spac timebomb death of son nuclear weapon egyptian mytholog kurtrussell jamesspader jayedavidson rolandemmerich
11395,johnpasquin,timallen,judgereinhold,wendycrewson,Fantasy Drama Comedy Family,holiday christmas parti santa claus deal christmas tre christma,the santa clause,Fantasy Drama Comedy Family holiday christmas parti santa claus deal christmas tre christma timallen judgereinhold wendycrewson johnpasquin
278,frankdarabont,timrobbins,morganfreeman,bobgunton,Drama Crime,prison corrupt police brut prison cel delinqu escape from prison wrongful imprison framed for murd 1940s,the shawshank redemption,Drama Crime prison corrupt police brut prison cel delinqu escape from prison wrongful imprison framed for murd 1940s timrobbins morganfreeman bobgunton frankdarabont
9905,dannyboyle,kerryfox,christophereccleston,ewanmcgregor,Crime Thriller,roommat distrust overdos grave suspens dark comedi shallow grav,shallow grave,Crime Thriller roommat distrust overdos grave suspens dark comedi shallow grav kerryfox christophereccleston ewanmcgregor dannyboyle
87078,scottmcgehee,dennishaysbert,michaelharris,melharris,Drama Thriller,amnesia betray black and whit twin,suture,Drama Thriller amnesia betray black and whit twin dennishaysbert michaelharris melharris scottmcgehee
12527,tomásgutiérrezalea,jorgeperugorría,vladimircruz,mirtaibarra,Comedy Drama,gay cuba artist male friendship havanna homosexu social commentari student,strawberry and chocolate,Comedy Drama gay cuba artist male friendship havanna homosexu social commentari student jorgeperugorría vladimircruz mirtaibarra tomásgutiérrezalea
20306,georgehuang,kevinspacey,frankwhaley,michelleforbes,Crime Comedy,independent film,swimming with sharks,Crime Comedy independent film kevinspacey frankwhaley michelleforbes georgehuang
36614,kevindowling,jackthompson,johnpolson,deborahkennedy,Comedy Drama Romance,gay father son relationship sydney australia based on play or mus independent film breaking the fourth wal,the sum of us,Comedy Drama Romance gay father son relationship sydney australia based on play or mus independent film breaking the fourth wal jackthompson johnpolson deborahkennedy kevindowling
27993,kellymakin,mattfrewer,valeriemahaffey,lawrencedane,Comedy,,senior trip,Comedy  mattfrewer valeriemahaffey lawrencedane kellymakin
31439,zhangyimou,geyou,gongli,niuben,Drama Romance War,gambl china child abus communist epic,to live,Drama Romance War gambl china child abus communist epic geyou gongli niuben zhangyimou
9067,racheltalalay,loripetty,ice-t,naomiwatts,Action Comedy Fantasy Science Fiction,destroy dystopia reincarn desert woman director,tank girl,Action Comedy Fantasy Science Fiction destroy dystopia reincarn desert woman director loripetty ice-t naomiwatts racheltalalay
9059,ernestr.dickerson,billyzane,williamsadler,jadapinkettsmith,Horror Comedy Thriller,prostitut key jesus christ chosen on god good vs evil blood demon,tales from the crypt: demon knight,Horror Comedy Thriller prostitut key jesus christ chosen on god good vs evil blood demon billyzane williamsadler jadapinkettsmith ernestr.dickerson
193,davidcarson,patrickstewart,jonathanfrakes,brentspiner,Science Fiction Action Adventure Thriller,based on tv seri death solar system,star trek: generations,Science Fiction Action Adventure Thriller based on tv seri death solar system patrickstewart jonathanfrakes brentspiner davidcarson
25066,rustycundieff,clarencewilliamsiii,corbinbernsen,davidalangrier,Crime Horror Thriller,prison child abus ku klux klan police brut ghetto antholog evil dol murder hood dirty cop funeral hom,tales from the hood,Crime Horror Thriller prison child abus ku klux klan police brut ghetto antholog evil dol murder hood dirty cop funeral hom clarencewilliamsiii corbinbernsen davidalangrier rustycundieff
46797,briangilbert,willemdafoe,mirandarichardson,rosemaryharris,Drama Romance,,tom & viv,Drama Romance  willemdafoe mirandarichardson rosemaryharris briangilbert
12122,johncarpenter,christopherreeve,kirstiealley,lindakozlowski,Thriller Horror Science Fiction,alien life-form villag alien pregnanc doppelgang,village of the damned,Thriller Horror Science Fiction alien life-form villag alien pregnanc doppelgang christopherreeve kirstiealley lindakozlowski johncarpenter
11381,petersegal,chrisfarley,davidspade,briandennehy,Comedy,,tommy boy,Comedy  chrisfarley davidspade briandennehy petersegal
32636,louismalle,wallaceshawn,juliannemoore,larrypine,Drama Romance,independent film,vanya on 42nd street,Drama Romance independent film wallaceshawn juliannemoore larrypine louismalle
36141,stevensoderbergh,petergallagher,alisonelliott,williamfichtner,Thriller Crime,noir independent film citi,the underneath,Thriller Crime noir independent film citi petergallagher alisonelliott williamfichtner stevensoderbergh
95963,prestona.whitmoreii,allenpayne,eddiegriffin,joemorton,Drama War,vietnam jungl black american,the walking dead,Drama War vietnam jungl black american allenpayne eddiegriffin joemorton prestona.whitmoreii
1587,lassehallström,johnnydepp,leonardodicaprio,juliettelewis,Romance Drama,brother brother relationship mentally dis iowa widow dysfunctional famili independent film,what's eating gilbert grape,Romance Drama brother brother relationship mentally dis iowa widow dysfunctional famili independent film johnnydepp leonardodicaprio juliettelewis lassehallström
9271,brettleonard,denzelwashington,russellcrowe,kellylynch,Action Crime Science Fiction Thriller,artificial intellig android hologram computer program virtual r ex-cop police train,virtuosity,Action Crime Science Fiction Thriller artificial intellig android hologram computer program virtual r ex-cop police train denzelwashington russellcrowe kellylynch brettleonard
2064,jonturteltaub,sandrabullock,billpullman,petergallagher,Comedy Drama Romance,brother brother relationship chicago coma subway love of one's lif brother hospit,while you were sleeping,Comedy Drama Romance brother brother relationship chicago coma subway love of one's lif brother hospit sandrabullock billpullman petergallagher jonturteltaub
19855,jonavnet,elijahwood,kevincostner,marewinningham,Drama,vietnam veteran bulli child,the war,Drama vietnam veteran bulli child elijahwood kevincostner marewinningham jonavnet
60855,minashum,sandraoh,stephenchang,alannahong,Comedy Romance,culture clash immigr daughter interracial rom mother daughter relationship date father daughter relationship famili audit generation gap woman director actor,double happiness,Comedy Romance culture clash immigr daughter interracial rom mother daughter relationship date father daughter relationship famili audit generation gap woman director actor sandraoh stephenchang alannahong minashum
236,p.j.hogan,tonicollette,billhunter,rachelgriffiths,Drama Comedy Romance,individu becoming an adult dream return love of one's lif overweight provinc bath olympic gam empower boredom daughter friendship,muriel's wedding,Drama Comedy Romance individu becoming an adult dream return love of one's lif overweight provinc bath olympic gam empower boredom daughter friendship tonicollette billhunter rachelgriffiths p.j.hogan
48287,melaniemayron,schuylerfisk,breblair,rachaelleighcook,Comedy Drama Family,friend camp summer club woman director summer school,the baby-sitters club,Comedy Drama Family friend camp summer club woman director summer school schuylerfisk breblair rachaelleighcook melaniemayron
3049,tomshadyac,jimcarrey,seanyoung,courteneycox,Comedy Mystery,dolphin mascot private detect,ace ventura: pet detective,Comedy Mystery dolphin mascot private detect jimcarrey seanyoung courteneycox tomshadyac
2759,stephanelliott,terencestamp,hugoweaving,guypearce,Drama Comedy,gay drag queen homophobia music van australia transgend australian aborigin,"the adventures of priscilla, queen of the desert",Drama Comedy gay drag queen homophobia music van australia transgend australian aborigin terencestamp hugoweaving guypearce stephanelliott
12635,iainsoftley,stephendorff,ianhart,sheryllee,Drama Music,red-light disctrict boyfriend girlfriend hamburg germani photo,backbeat,Drama Music red-light disctrict boyfriend girlfriend hamburg germani photo stephendorff ianhart sheryllee iainsoftley
10497,romanpolanski,hughgrant,kristinscottthomas,emmanuelleseigner,Thriller Drama Romance,erotic wheelchair married coupl cruis long marriage crisi paralysi sadomasoch voyeur,bitter moon,Thriller Drama Romance erotic wheelchair married coupl cruis long marriage crisi paralysi sadomasoch voyeur hughgrant kristinscottthomas emmanuelleseigner romanpolanski
11382,woodyallen,johncusack,diannewiest,jennifertilly,Action Comedy Thriller,lover (female) talent mafia boss author,bullets over broadway,Action Comedy Thriller lover (female) talent mafia boss author johncusack diannewiest jennifertilly woodyallen
9331,phillipnoyce,harrisonford,willemdafoe,annearcher,Action Drama Thriller,assassin spi ambush cia helicopt based on novel usa presid sniper fbi colombia drug traff bomber mission of murd mercenari insurg coast guard spi war car bomb drug cartel conspiraci shootout infantri violenc jack ryan,clear and present danger,Action Drama Thriller assassin spi ambush cia helicopt based on novel usa presid sniper fbi colombia drug traff bomber mission of murd mercenari insurg coast guard spi war car bomb drug cartel conspiraci shootout infantri violenc jack ryan harrisonford willemdafoe annearcher phillipnoyce
10731,joelschumacher,susansarandon,tommyleejones,mary-louiseparker,Drama Thriller Crime Mystery,suicid brother brother relationship witness protect principal witness  brother investig search for wit lawyer gangster,the client,Drama Thriller Crime Mystery suicid brother brother relationship witness protect principal witness  brother investig search for wit lawyer gangster susansarandon tommyleejones mary-louiseparker joelschumacher
10464,jessienelson,whoopigoldberg,rayliotta,tinamajorino,Comedy Drama Family Romance,loss of moth daughter friendship mute housekeep xenophobia woman director,"corrina, corrina",Comedy Drama Family Romance loss of moth daughter friendship mute housekeep xenophobia woman director whoopigoldberg rayliotta tinamajorino jessienelson
34152,spikelee,alfrewoodard,delroylindo,davidpatrickkelly,Comedy Drama,black peopl 1970s jazz musician dysfunctional famili independent film teacher urban parenthood,crooklyn,Comedy Drama black peopl 1970s jazz musician dysfunctional famili independent film teacher urban parenthood alfrewoodard delroylindo davidpatrickkelly spikelee
9495,alexproyas,brandonlee,rochelledavis,erniehudson,Fantasy Action Thriller,halloween arson detroit,the crow,Fantasy Action Thriller halloween arson detroit brandonlee rochelledavis erniehudson alexproyas
29973,ronshelton,tommyleejones,robertwuhl,lolitadavidovich,Drama,basebal sport historical figur,cobb,Drama basebal sport historical figur tommyleejones robertwuhl lolitadavidovich ronshelton
888,brianlevant,johngoodman,elizabethperkins,rickmoranis,Fantasy Comedy Family,manag jealousi bad mother-in-law adopt family's daily lif stone ag plan friendship best friend dinosaur,the flintstones,Fantasy Comedy Family manag jealousi bad mother-in-law adopt family's daily lif stone ag plan friendship best friend dinosaur johngoodman elizabethperkins rickmoranis brianlevant
13,robertzemeckis,tomhanks,robinwright,garysinise,Comedy Drama Romance,vietnam veteran hippi mentally dis run based on novel vietnam vietnam war friendship love family relationship bulli mother son relationship militari shrimp flashback,forrest gump,Comedy Drama Romance vietnam veteran hippi mentally dis run based on novel vietnam vietnam war friendship love family relationship bulli mother son relationship militari shrimp flashback tomhanks robinwright garysinise robertzemeckis
712,mikenewell,hughgrant,andiemacdowell,jamesfleet,Comedy Drama Romance,upper class love at first sight wedding vow marriage propos yuppi love of one's lif lone wolf snob wit bride bridegroom bridesmaid funer clumsy fellow friendship wed gay coupl,four weddings and a funeral,Comedy Drama Romance upper class love at first sight wedding vow marriage propos yuppi love of one's lif lone wolf snob wit bride bridegroom bridesmaid funer clumsy fellow friendship wed gay coupl hughgrant andiemacdowell jamesfleet mikenewell
16295,johnsingleton,omarepps,kristyswanson,michaelrapaport,Romance Drama Crime,racism violenc athletic scholarship resent,higher learning,Romance Drama Crime racism violenc athletic scholarship resent omarepps kristyswanson michaelrapaport johnsingleton
10879,charlesshyer,nicknolte,saulrubinek,jamesrebhorn,Action Comedy Romance,newspap adversari report,i love trouble,Action Comedy Romance newspap adversari report nicknolte saulrubinek jamesrebhorn charlesshyer
10660,andrewbergman,nicolascage,bridgetfonda,rosieperez,Comedy Drama Romance,waitress cop lottery ticket winning lotteri,it could happen to you,Comedy Drama Romance waitress cop lottery ticket winning lotteri nicolascage bridgetfonda rosieperez andrewbergman
10714,stephensommers,jasonscottlee,caryelwes,lenaheadey,Adventure Drama Family,indian lead tiger feral child british panther bear jungl falling in lov,the jungle book,Adventure Drama Family indian lead tiger feral child british panther bear jungl falling in lov jasonscottlee caryelwes lenaheadey stephensommers
41647,raymüller,leniriefenstahl,marlenedietrich,walterfrentz,Documentary Foreign,nazi propaganda artists' lif nazi germani filmmak,"the wonderful, horrible life of leni riefenstahl",Documentary Foreign nazi propaganda artists' lif nazi germani filmmak leniriefenstahl marlenedietrich walterfrentz raymüller
